"Origin","Destination","Speed","HOUR","DATE"
1,5,0.0166666666666667,13,"2021-10-26"
1,6,0.0333333333333333,13,"2021-10-26"
1,7,0.0666666666666667,13,"2021-10-26"
1,8,0.0333333333333333,13,"2021-10-26"
1,9,0.0166666666666667,13,"2021-10-26"
2,4,0.0666666666666667,13,"2021-10-26"
2,5,0.0166666666666667,13,"2021-10-26"
2,6,0.0666666666666667,13,"2021-10-26"
2,7,0.15,13,"2021-10-26"
2,8,0.0333333333333333,13,"2021-10-26"
2,9,0.0333333333333333,13,"2021-10-26"
2,10,0.0333333333333333,13,"2021-10-26"
3,4,0.0333333333333333,13,"2021-10-26"
3,5,0.0833333333333333,13,"2021-10-26"
3,6,0.116666666666667,13,"2021-10-26"
3,7,0.116666666666667,13,"2021-10-26"
3,8,0.0833333333333333,13,"2021-10-26"
3,9,0.0166666666666667,13,"2021-10-26"
4,5,0.116666666666667,13,"2021-10-26"
4,6,0.133333333333333,13,"2021-10-26"
4,7,0.15,13,"2021-10-26"
4,8,0.15,13,"2021-10-26"
4,9,0.0833333333333333,13,"2021-10-26"
4,10,0.05,13,"2021-10-26"
5,6,0.133333333333333,13,"2021-10-26"
5,7,0.166666666666667,13,"2021-10-26"
5,8,0.116666666666667,13,"2021-10-26"
5,9,0.133333333333333,13,"2021-10-26"
5,10,0.116666666666667,13,"2021-10-26"
6,7,0.2,13,"2021-10-26"
6,8,0.25,13,"2021-10-26"
6,9,0.3,13,"2021-10-26"
6,10,0.15,13,"2021-10-26"
7,8,0.383333333333333,13,"2021-10-26"
7,9,0.3,13,"2021-10-26"
7,10,0.283333333333333,13,"2021-10-26"
8,9,0.483333333333333,13,"2021-10-26"
8,10,0.333333333333333,13,"2021-10-26"
9,10,0.983333333333333,13,"2021-10-26"
1,3,0.0166666666666667,14,"2021-10-26"
1,4,0.0166666666666667,14,"2021-10-26"
1,5,0.0666666666666667,14,"2021-10-26"
1,6,0.0333333333333333,14,"2021-10-26"
1,7,0.1,14,"2021-10-26"
1,8,0.0833333333333333,14,"2021-10-26"
1,9,0.05,14,"2021-10-26"
1,10,0.05,14,"2021-10-26"
2,3,0.0166666666666667,14,"2021-10-26"
2,4,0.1,14,"2021-10-26"
2,5,0.0333333333333333,14,"2021-10-26"
2,6,0.0166666666666667,14,"2021-10-26"
2,7,0.0833333333333333,14,"2021-10-26"
2,8,0.1,14,"2021-10-26"
2,9,0.216666666666667,14,"2021-10-26"
2,10,0.0666666666666667,14,"2021-10-26"
3,4,0.133333333333333,14,"2021-10-26"
3,5,0.1,14,"2021-10-26"
3,6,0.05,14,"2021-10-26"
3,7,0.116666666666667,14,"2021-10-26"
3,8,0.05,14,"2021-10-26"
3,9,0.0833333333333333,14,"2021-10-26"
3,10,0.0666666666666667,14,"2021-10-26"
4,5,0.166666666666667,14,"2021-10-26"
4,6,0.166666666666667,14,"2021-10-26"
4,7,0.116666666666667,14,"2021-10-26"
4,8,0.183333333333333,14,"2021-10-26"
4,9,0.2,14,"2021-10-26"
4,10,0.05,14,"2021-10-26"
5,6,0.183333333333333,14,"2021-10-26"
5,7,0.133333333333333,14,"2021-10-26"
5,8,0.2,14,"2021-10-26"
5,9,0.15,14,"2021-10-26"
5,10,0.15,14,"2021-10-26"
6,7,0.366666666666667,14,"2021-10-26"
6,8,0.25,14,"2021-10-26"
6,9,0.45,14,"2021-10-26"
6,10,0.266666666666667,14,"2021-10-26"
7,8,0.566666666666667,14,"2021-10-26"
7,9,0.416666666666667,14,"2021-10-26"
7,10,0.25,14,"2021-10-26"
8,9,0.633333333333333,14,"2021-10-26"
8,10,0.533333333333333,14,"2021-10-26"
9,10,1.05,14,"2021-10-26"
1,2,0.0166666666666667,15,"2021-10-26"
1,4,0.0166666666666667,15,"2021-10-26"
1,5,0.0333333333333333,15,"2021-10-26"
1,6,0.05,15,"2021-10-26"
1,7,0.0833333333333333,15,"2021-10-26"
1,8,0.0333333333333333,15,"2021-10-26"
1,9,0.05,15,"2021-10-26"
2,3,0.05,15,"2021-10-26"
2,4,0.0833333333333333,15,"2021-10-26"
2,5,0.05,15,"2021-10-26"
2,6,0.116666666666667,15,"2021-10-26"
2,7,0.0833333333333333,15,"2021-10-26"
2,8,0.116666666666667,15,"2021-10-26"
2,9,0.133333333333333,15,"2021-10-26"
2,10,0.0166666666666667,15,"2021-10-26"
3,4,0.1,15,"2021-10-26"
3,5,0.0666666666666667,15,"2021-10-26"
3,6,0.133333333333333,15,"2021-10-26"
3,7,0.216666666666667,15,"2021-10-26"
3,8,0.0333333333333333,15,"2021-10-26"
3,9,0.0666666666666667,15,"2021-10-26"
3,10,0.0833333333333333,15,"2021-10-26"
4,5,0.216666666666667,15,"2021-10-26"
4,6,0.2,15,"2021-10-26"
4,7,0.1,15,"2021-10-26"
4,8,0.233333333333333,15,"2021-10-26"
4,9,0.116666666666667,15,"2021-10-26"
4,10,0.116666666666667,15,"2021-10-26"
5,6,0.216666666666667,15,"2021-10-26"
5,7,0.316666666666667,15,"2021-10-26"
5,8,0.183333333333333,15,"2021-10-26"
5,9,0.116666666666667,15,"2021-10-26"
5,10,0.1,15,"2021-10-26"
6,7,0.383333333333333,15,"2021-10-26"
6,8,0.416666666666667,15,"2021-10-26"
6,9,0.466666666666667,15,"2021-10-26"
6,10,0.166666666666667,15,"2021-10-26"
7,8,0.75,15,"2021-10-26"
7,9,0.55,15,"2021-10-26"
7,10,0.383333333333333,15,"2021-10-26"
8,9,0.8,15,"2021-10-26"
8,10,0.516666666666667,15,"2021-10-26"
9,10,1.13333333333333,15,"2021-10-26"
1,3,0.0333333333333333,16,"2021-10-26"
1,4,0.0333333333333333,16,"2021-10-26"
1,5,0.133333333333333,16,"2021-10-26"
1,6,0.0666666666666667,16,"2021-10-26"
1,7,0.0333333333333333,16,"2021-10-26"
1,8,0.0666666666666667,16,"2021-10-26"
1,9,0.05,16,"2021-10-26"
1,10,0.05,16,"2021-10-26"
2,3,0.0666666666666667,16,"2021-10-26"
2,4,0.0333333333333333,16,"2021-10-26"
2,5,0.0666666666666667,16,"2021-10-26"
2,6,0.1,16,"2021-10-26"
2,7,0.183333333333333,16,"2021-10-26"
2,8,0.166666666666667,16,"2021-10-26"
2,9,0.05,16,"2021-10-26"
2,10,0.133333333333333,16,"2021-10-26"
3,4,0.116666666666667,16,"2021-10-26"
3,5,0.2,16,"2021-10-26"
3,6,0.183333333333333,16,"2021-10-26"
3,7,0.216666666666667,16,"2021-10-26"
3,8,0.166666666666667,16,"2021-10-26"
3,9,0.183333333333333,16,"2021-10-26"
3,10,0.05,16,"2021-10-26"
4,5,0.183333333333333,16,"2021-10-26"
4,6,0.25,16,"2021-10-26"
4,7,0.333333333333333,16,"2021-10-26"
4,8,0.333333333333333,16,"2021-10-26"
4,9,0.166666666666667,16,"2021-10-26"
4,10,0.116666666666667,16,"2021-10-26"
5,6,0.216666666666667,16,"2021-10-26"
5,7,0.3,16,"2021-10-26"
5,8,0.316666666666667,16,"2021-10-26"
5,9,0.183333333333333,16,"2021-10-26"
5,10,0.183333333333333,16,"2021-10-26"
6,7,0.683333333333333,16,"2021-10-26"
6,8,0.45,16,"2021-10-26"
6,9,0.416666666666667,16,"2021-10-26"
6,10,0.35,16,"2021-10-26"
7,8,0.766666666666667,16,"2021-10-26"
7,9,0.716666666666667,16,"2021-10-26"
7,10,0.65,16,"2021-10-26"
8,9,1.06666666666667,16,"2021-10-26"
8,10,0.766666666666667,16,"2021-10-26"
9,10,1.5,16,"2021-10-26"
1,2,0.0333333333333333,17,"2021-10-26"
1,3,0.05,17,"2021-10-26"
1,4,0.0666666666666667,17,"2021-10-26"
1,5,0.1,17,"2021-10-26"
1,6,0.05,17,"2021-10-26"
1,7,0.0833333333333333,17,"2021-10-26"
1,8,0.0833333333333333,17,"2021-10-26"
1,9,0.1,17,"2021-10-26"
1,10,0.05,17,"2021-10-26"
2,3,0.05,17,"2021-10-26"
2,4,0.0833333333333333,17,"2021-10-26"
2,5,0.05,17,"2021-10-26"
2,6,0.1,17,"2021-10-26"
2,7,0.183333333333333,17,"2021-10-26"
2,8,0.0833333333333333,17,"2021-10-26"
2,9,0.133333333333333,17,"2021-10-26"
2,10,0.0666666666666667,17,"2021-10-26"
3,4,0.166666666666667,17,"2021-10-26"
3,5,0.0833333333333333,17,"2021-10-26"
3,6,0.216666666666667,17,"2021-10-26"
3,7,0.2,17,"2021-10-26"
3,8,0.0833333333333333,17,"2021-10-26"
3,9,0.133333333333333,17,"2021-10-26"
3,10,0.116666666666667,17,"2021-10-26"
4,5,0.15,17,"2021-10-26"
4,6,0.3,17,"2021-10-26"
4,7,0.2,17,"2021-10-26"
4,8,0.183333333333333,17,"2021-10-26"
4,9,0.0833333333333333,17,"2021-10-26"
4,10,0.2,17,"2021-10-26"
5,6,0.35,17,"2021-10-26"
5,7,0.25,17,"2021-10-26"
5,8,0.333333333333333,17,"2021-10-26"
5,9,0.25,17,"2021-10-26"
5,10,0.216666666666667,17,"2021-10-26"
6,7,0.783333333333333,17,"2021-10-26"
6,8,0.75,17,"2021-10-26"
6,9,0.483333333333333,17,"2021-10-26"
6,10,0.566666666666667,17,"2021-10-26"
7,8,0.9,17,"2021-10-26"
7,9,0.7,17,"2021-10-26"
7,10,0.5,17,"2021-10-26"
8,9,1.15,17,"2021-10-26"
8,10,0.916666666666667,17,"2021-10-26"
9,10,2.01666666666667,17,"2021-10-26"
1,2,0.0666666666666667,18,"2021-10-26"
1,4,0.05,18,"2021-10-26"
1,5,0.0666666666666667,18,"2021-10-26"
1,6,0.0833333333333333,18,"2021-10-26"
1,7,0.133333333333333,18,"2021-10-26"
1,8,0.0833333333333333,18,"2021-10-26"
1,9,0.0833333333333333,18,"2021-10-26"
1,10,0.0666666666666667,18,"2021-10-26"
2,3,0.0666666666666667,18,"2021-10-26"
2,4,0.1,18,"2021-10-26"
2,5,0.1,18,"2021-10-26"
2,6,0.166666666666667,18,"2021-10-26"
2,7,0.133333333333333,18,"2021-10-26"
2,8,0.116666666666667,18,"2021-10-26"
2,9,0.0833333333333333,18,"2021-10-26"
2,10,0.0333333333333333,18,"2021-10-26"
3,4,0.133333333333333,18,"2021-10-26"
3,5,0.0833333333333333,18,"2021-10-26"
3,6,0.0666666666666667,18,"2021-10-26"
3,7,0.166666666666667,18,"2021-10-26"
3,8,0.183333333333333,18,"2021-10-26"
3,9,0.0833333333333333,18,"2021-10-26"
3,10,0.166666666666667,18,"2021-10-26"
4,5,0.116666666666667,18,"2021-10-26"
4,6,0.133333333333333,18,"2021-10-26"
4,7,0.25,18,"2021-10-26"
4,8,0.216666666666667,18,"2021-10-26"
4,9,0.116666666666667,18,"2021-10-26"
4,10,0.133333333333333,18,"2021-10-26"
5,6,0.35,18,"2021-10-26"
5,7,0.266666666666667,18,"2021-10-26"
5,8,0.2,18,"2021-10-26"
5,9,0.216666666666667,18,"2021-10-26"
5,10,0.1,18,"2021-10-26"
6,7,0.633333333333333,18,"2021-10-26"
6,8,0.483333333333333,18,"2021-10-26"
6,9,0.516666666666667,18,"2021-10-26"
6,10,0.416666666666667,18,"2021-10-26"
7,8,0.883333333333333,18,"2021-10-26"
7,9,0.533333333333333,18,"2021-10-26"
7,10,0.55,18,"2021-10-26"
8,9,1,18,"2021-10-26"
8,10,0.666666666666667,18,"2021-10-26"
9,10,1.53333333333333,18,"2021-10-26"
1,3,0.0166666666666667,19,"2021-10-26"
1,5,0.05,19,"2021-10-26"
1,6,0.1,19,"2021-10-26"
1,7,0.0333333333333333,19,"2021-10-26"
1,8,0.0666666666666667,19,"2021-10-26"
1,9,0.0333333333333333,19,"2021-10-26"
1,10,0.0166666666666667,19,"2021-10-26"
2,5,0.1,19,"2021-10-26"
2,6,0.0666666666666667,19,"2021-10-26"
2,7,0.1,19,"2021-10-26"
2,8,0.1,19,"2021-10-26"
2,9,0.0333333333333333,19,"2021-10-26"
2,10,0.0166666666666667,19,"2021-10-26"
3,4,0.0333333333333333,19,"2021-10-26"
3,5,0.05,19,"2021-10-26"
3,6,0.1,19,"2021-10-26"
3,7,0.0833333333333333,19,"2021-10-26"
3,8,0.0666666666666667,19,"2021-10-26"
3,9,0.0666666666666667,19,"2021-10-26"
3,10,0.0166666666666667,19,"2021-10-26"
4,5,0.1,19,"2021-10-26"
4,6,0.216666666666667,19,"2021-10-26"
4,7,0.15,19,"2021-10-26"
4,8,0.15,19,"2021-10-26"
4,9,0.05,19,"2021-10-26"
4,10,0.0833333333333333,19,"2021-10-26"
5,6,0.183333333333333,19,"2021-10-26"
5,7,0.266666666666667,19,"2021-10-26"
5,8,0.133333333333333,19,"2021-10-26"
5,9,0.15,19,"2021-10-26"
5,10,0.1,19,"2021-10-26"
6,7,0.283333333333333,19,"2021-10-26"
6,8,0.25,19,"2021-10-26"
6,9,0.233333333333333,19,"2021-10-26"
6,10,0.2,19,"2021-10-26"
7,8,0.633333333333333,19,"2021-10-26"
7,9,0.466666666666667,19,"2021-10-26"
7,10,0.233333333333333,19,"2021-10-26"
8,9,0.566666666666667,19,"2021-10-26"
8,10,0.35,19,"2021-10-26"
9,10,0.85,19,"2021-10-26"
1,2,0.0333333333333333,20,"2021-10-26"
1,3,0.0166666666666667,20,"2021-10-26"
1,6,0.0166666666666667,20,"2021-10-26"
1,7,0.05,20,"2021-10-26"
1,8,0.05,20,"2021-10-26"
1,9,0.05,20,"2021-10-26"
2,4,0.0166666666666667,20,"2021-10-26"
2,5,0.05,20,"2021-10-26"
2,6,0.0333333333333333,20,"2021-10-26"
2,7,0.05,20,"2021-10-26"
2,8,0.0333333333333333,20,"2021-10-26"
2,9,0.0333333333333333,20,"2021-10-26"
2,10,0.0166666666666667,20,"2021-10-26"
3,4,0.0333333333333333,20,"2021-10-26"
3,5,0.0666666666666667,20,"2021-10-26"
3,6,0.0666666666666667,20,"2021-10-26"
3,7,0.05,20,"2021-10-26"
3,8,0.0333333333333333,20,"2021-10-26"
3,10,0.0333333333333333,20,"2021-10-26"
4,5,0.05,20,"2021-10-26"
4,6,0.0666666666666667,20,"2021-10-26"
4,7,0.0666666666666667,20,"2021-10-26"
4,8,0.1,20,"2021-10-26"
4,9,0.05,20,"2021-10-26"
4,10,0.0666666666666667,20,"2021-10-26"
5,6,0.1,20,"2021-10-26"
5,7,0.15,20,"2021-10-26"
5,8,0.116666666666667,20,"2021-10-26"
5,9,0.1,20,"2021-10-26"
5,10,0.0833333333333333,20,"2021-10-26"
6,7,0.25,20,"2021-10-26"
6,8,0.233333333333333,20,"2021-10-26"
6,9,0.15,20,"2021-10-26"
6,10,0.2,20,"2021-10-26"
7,8,0.35,20,"2021-10-26"
7,9,0.2,20,"2021-10-26"
7,10,0.166666666666667,20,"2021-10-26"
8,9,0.366666666666667,20,"2021-10-26"
8,10,0.333333333333333,20,"2021-10-26"
9,10,0.45,20,"2021-10-26"
1,3,0.0166666666666667,21,"2021-10-26"
1,4,0.0166666666666667,21,"2021-10-26"
1,6,0.0166666666666667,21,"2021-10-26"
1,7,0.0166666666666667,21,"2021-10-26"
1,9,0.0333333333333333,21,"2021-10-26"
2,4,0.05,21,"2021-10-26"
2,5,0.0666666666666667,21,"2021-10-26"
2,6,0.0166666666666667,21,"2021-10-26"
2,7,0.05,21,"2021-10-26"
2,9,0.0166666666666667,21,"2021-10-26"
2,10,0.0333333333333333,21,"2021-10-26"
3,4,0.1,21,"2021-10-26"
3,5,0.05,21,"2021-10-26"
3,6,0.05,21,"2021-10-26"
3,7,0.0833333333333333,21,"2021-10-26"
3,8,0.05,21,"2021-10-26"
3,9,0.0166666666666667,21,"2021-10-26"
3,10,0.0333333333333333,21,"2021-10-26"
4,5,0.0166666666666667,21,"2021-10-26"
4,6,0.0833333333333333,21,"2021-10-26"
4,7,0.0833333333333333,21,"2021-10-26"
4,8,0.116666666666667,21,"2021-10-26"
4,9,0.0333333333333333,21,"2021-10-26"
4,10,0.0333333333333333,21,"2021-10-26"
5,6,0.0833333333333333,21,"2021-10-26"
5,7,0.0166666666666667,21,"2021-10-26"
5,8,0.0833333333333333,21,"2021-10-26"
5,9,0.15,21,"2021-10-26"
6,7,0.183333333333333,21,"2021-10-26"
6,8,0.166666666666667,21,"2021-10-26"
6,9,0.133333333333333,21,"2021-10-26"
6,10,0.15,21,"2021-10-26"
7,8,0.233333333333333,21,"2021-10-26"
7,9,0.25,21,"2021-10-26"
7,10,0.133333333333333,21,"2021-10-26"
8,9,0.3,21,"2021-10-26"
8,10,0.233333333333333,21,"2021-10-26"
9,10,0.483333333333333,21,"2021-10-26"
1,3,0.0166666666666667,22,"2021-10-26"
1,6,0.0166666666666667,22,"2021-10-26"
1,7,0.0333333333333333,22,"2021-10-26"
1,9,0.0333333333333333,22,"2021-10-26"
1,10,0.0166666666666667,22,"2021-10-26"
2,3,0.0333333333333333,22,"2021-10-26"
2,4,0.0166666666666667,22,"2021-10-26"
2,5,0.0166666666666667,22,"2021-10-26"
2,6,0.0166666666666667,22,"2021-10-26"
2,7,0.116666666666667,22,"2021-10-26"
2,8,0.0333333333333333,22,"2021-10-26"
3,4,0.0333333333333333,22,"2021-10-26"
3,5,0.0666666666666667,22,"2021-10-26"
3,6,0.0333333333333333,22,"2021-10-26"
3,7,0.05,22,"2021-10-26"
3,8,0.0333333333333333,22,"2021-10-26"
3,9,0.0166666666666667,22,"2021-10-26"
3,10,0.0333333333333333,22,"2021-10-26"
4,5,0.05,22,"2021-10-26"
4,6,0.05,22,"2021-10-26"
4,7,0.05,22,"2021-10-26"
4,8,0.05,22,"2021-10-26"
4,9,0.0166666666666667,22,"2021-10-26"
4,10,0.0166666666666667,22,"2021-10-26"
5,6,0.0666666666666667,22,"2021-10-26"
5,7,0.1,22,"2021-10-26"
5,8,0.05,22,"2021-10-26"
5,9,0.133333333333333,22,"2021-10-26"
5,10,0.05,22,"2021-10-26"
6,7,0.116666666666667,22,"2021-10-26"
6,8,0.133333333333333,22,"2021-10-26"
6,9,0.183333333333333,22,"2021-10-26"
6,10,0.0166666666666667,22,"2021-10-26"
7,8,0.233333333333333,22,"2021-10-26"
7,9,0.116666666666667,22,"2021-10-26"
7,10,0.166666666666667,22,"2021-10-26"
8,9,0.233333333333333,22,"2021-10-26"
8,10,0.166666666666667,22,"2021-10-26"
9,10,0.316666666666667,22,"2021-10-26"
1,3,0.0333333333333333,23,"2021-10-26"
1,7,0.0333333333333333,23,"2021-10-26"
1,8,0.0166666666666667,23,"2021-10-26"
1,9,0.0166666666666667,23,"2021-10-26"
2,4,0.0333333333333333,23,"2021-10-26"
2,5,0.0166666666666667,23,"2021-10-26"
2,7,0.0166666666666667,23,"2021-10-26"
2,9,0.0166666666666667,23,"2021-10-26"
3,6,0.0166666666666667,23,"2021-10-26"
3,7,0.05,23,"2021-10-26"
3,8,0.0666666666666667,23,"2021-10-26"
3,9,0.0166666666666667,23,"2021-10-26"
3,10,0.0333333333333333,23,"2021-10-26"
4,7,0.0666666666666667,23,"2021-10-26"
4,10,0.0166666666666667,23,"2021-10-26"
5,6,0.0166666666666667,23,"2021-10-26"
5,7,0.05,23,"2021-10-26"
5,8,0.05,23,"2021-10-26"
5,9,0.0166666666666667,23,"2021-10-26"
6,7,0.0333333333333333,23,"2021-10-26"
6,8,0.0833333333333333,23,"2021-10-26"
6,9,0.0333333333333333,23,"2021-10-26"
6,10,0.0333333333333333,23,"2021-10-26"
7,8,0.133333333333333,23,"2021-10-26"
7,9,0.133333333333333,23,"2021-10-26"
7,10,0.0833333333333333,23,"2021-10-26"
8,9,0.1,23,"2021-10-26"
8,10,0.1,23,"2021-10-26"
9,10,0.25,23,"2021-10-26"
1,5,0.0166666666666667,0,"2021-10-27"
1,6,0.0333333333333333,0,"2021-10-27"
1,8,0.0166666666666667,0,"2021-10-27"
1,10,0.0333333333333333,0,"2021-10-27"
2,7,0.0333333333333333,0,"2021-10-27"
2,9,0.0166666666666667,0,"2021-10-27"
3,5,0.0333333333333333,0,"2021-10-27"
3,9,0.0333333333333333,0,"2021-10-27"
4,6,0.0166666666666667,0,"2021-10-27"
4,7,0.0166666666666667,0,"2021-10-27"
4,8,0.0166666666666667,0,"2021-10-27"
7,9,0.0166666666666667,0,"2021-10-27"
7,10,0.0166666666666667,0,"2021-10-27"
8,9,0.0166666666666667,0,"2021-10-27"
1,5,0.0166666666666667,1,"2021-10-27"
1,6,0.0166666666666667,1,"2021-10-27"
1,9,0.0166666666666667,1,"2021-10-27"
1,10,0.0166666666666667,1,"2021-10-27"
2,3,0.0166666666666667,1,"2021-10-27"
2,6,0.0166666666666667,1,"2021-10-27"
2,7,0.0166666666666667,1,"2021-10-27"
3,5,0.0166666666666667,1,"2021-10-27"
3,6,0.0166666666666667,1,"2021-10-27"
4,5,0.0166666666666667,1,"2021-10-27"
4,6,0.0333333333333333,1,"2021-10-27"
4,7,0.0166666666666667,1,"2021-10-27"
4,9,0.0333333333333333,1,"2021-10-27"
5,7,0.0166666666666667,1,"2021-10-27"
5,9,0.0333333333333333,1,"2021-10-27"
6,8,0.0166666666666667,1,"2021-10-27"
6,9,0.0166666666666667,1,"2021-10-27"
8,10,0.0166666666666667,1,"2021-10-27"
1,3,0.0166666666666667,2,"2021-10-27"
1,5,0.0166666666666667,2,"2021-10-27"
1,7,0.0166666666666667,2,"2021-10-27"
1,8,0.0166666666666667,2,"2021-10-27"
1,10,0.0166666666666667,2,"2021-10-27"
2,4,0.0333333333333333,2,"2021-10-27"
2,5,0.0333333333333333,2,"2021-10-27"
2,8,0.0166666666666667,2,"2021-10-27"
3,7,0.0166666666666667,2,"2021-10-27"
3,10,0.0166666666666667,2,"2021-10-27"
4,7,0.0166666666666667,2,"2021-10-27"
4,8,0.0166666666666667,2,"2021-10-27"
5,7,0.0166666666666667,2,"2021-10-27"
5,8,0.0333333333333333,2,"2021-10-27"
6,7,0.0166666666666667,2,"2021-10-27"
6,8,0.0166666666666667,2,"2021-10-27"
7,8,0.0166666666666667,2,"2021-10-27"
8,9,0.05,2,"2021-10-27"
1,7,0.0333333333333333,3,"2021-10-27"
1,10,0.0333333333333333,3,"2021-10-27"
2,8,0.0333333333333333,3,"2021-10-27"
2,9,0.0166666666666667,3,"2021-10-27"
2,10,0.0333333333333333,3,"2021-10-27"
3,4,0.0333333333333333,3,"2021-10-27"
3,5,0.0166666666666667,3,"2021-10-27"
3,6,0.0166666666666667,3,"2021-10-27"
3,8,0.0166666666666667,3,"2021-10-27"
3,10,0.0166666666666667,3,"2021-10-27"
4,5,0.0166666666666667,3,"2021-10-27"
4,6,0.0166666666666667,3,"2021-10-27"
4,7,0.0166666666666667,3,"2021-10-27"
5,7,0.0166666666666667,3,"2021-10-27"
5,8,0.0166666666666667,3,"2021-10-27"
6,7,0.0333333333333333,3,"2021-10-27"
7,10,0.0166666666666667,3,"2021-10-27"
8,10,0.0166666666666667,3,"2021-10-27"
1,6,0.0166666666666667,4,"2021-10-27"
1,8,0.0166666666666667,4,"2021-10-27"
2,5,0.0166666666666667,4,"2021-10-27"
3,6,0.0166666666666667,4,"2021-10-27"
3,7,0.0333333333333333,4,"2021-10-27"
4,9,0.0166666666666667,4,"2021-10-27"
5,10,0.0333333333333333,4,"2021-10-27"
6,7,0.0166666666666667,4,"2021-10-27"
6,8,0.0333333333333333,4,"2021-10-27"
1,2,0.0166666666666667,5,"2021-10-27"
1,6,0.0333333333333333,5,"2021-10-27"
1,10,0.0166666666666667,5,"2021-10-27"
2,4,0.0166666666666667,5,"2021-10-27"
2,6,0.0166666666666667,5,"2021-10-27"
2,7,0.05,5,"2021-10-27"
2,9,0.0166666666666667,5,"2021-10-27"
2,10,0.0166666666666667,5,"2021-10-27"
3,4,0.05,5,"2021-10-27"
3,5,0.0166666666666667,5,"2021-10-27"
3,6,0.05,5,"2021-10-27"
3,8,0.05,5,"2021-10-27"
3,9,0.0166666666666667,5,"2021-10-27"
4,5,0.0166666666666667,5,"2021-10-27"
4,6,0.1,5,"2021-10-27"
4,7,0.0166666666666667,5,"2021-10-27"
4,8,0.05,5,"2021-10-27"
4,9,0.0333333333333333,5,"2021-10-27"
4,10,0.0166666666666667,5,"2021-10-27"
5,6,0.0333333333333333,5,"2021-10-27"
5,7,0.0166666666666667,5,"2021-10-27"
5,8,0.0166666666666667,5,"2021-10-27"
5,9,0.0166666666666667,5,"2021-10-27"
5,10,0.0666666666666667,5,"2021-10-27"
6,7,0.133333333333333,5,"2021-10-27"
6,8,0.0833333333333333,5,"2021-10-27"
6,9,0.0333333333333333,5,"2021-10-27"
6,10,0.0666666666666667,5,"2021-10-27"
7,8,0.133333333333333,5,"2021-10-27"
7,9,0.116666666666667,5,"2021-10-27"
7,10,0.0333333333333333,5,"2021-10-27"
8,9,0.15,5,"2021-10-27"
8,10,0.0833333333333333,5,"2021-10-27"
9,10,0.283333333333333,5,"2021-10-27"
1,3,0.0666666666666667,6,"2021-10-27"
1,4,0.0333333333333333,6,"2021-10-27"
1,5,0.0666666666666667,6,"2021-10-27"
1,6,0.05,6,"2021-10-27"
1,7,0.05,6,"2021-10-27"
1,8,0.05,6,"2021-10-27"
1,9,0.0166666666666667,6,"2021-10-27"
1,10,0.0166666666666667,6,"2021-10-27"
2,3,0.0166666666666667,6,"2021-10-27"
2,4,0.0333333333333333,6,"2021-10-27"
2,5,0.0666666666666667,6,"2021-10-27"
2,6,0.05,6,"2021-10-27"
2,7,0.1,6,"2021-10-27"
2,8,0.1,6,"2021-10-27"
2,9,0.0666666666666667,6,"2021-10-27"
2,10,0.05,6,"2021-10-27"
3,4,0.0333333333333333,6,"2021-10-27"
3,5,0.0833333333333333,6,"2021-10-27"
3,6,0.0666666666666667,6,"2021-10-27"
3,7,0.05,6,"2021-10-27"
3,8,0.183333333333333,6,"2021-10-27"
3,9,0.15,6,"2021-10-27"
3,10,0.05,6,"2021-10-27"
4,5,0.116666666666667,6,"2021-10-27"
4,6,0.15,6,"2021-10-27"
4,7,0.15,6,"2021-10-27"
4,8,0.216666666666667,6,"2021-10-27"
4,9,0.15,6,"2021-10-27"
4,10,0.0333333333333333,6,"2021-10-27"
5,6,0.166666666666667,6,"2021-10-27"
5,7,0.183333333333333,6,"2021-10-27"
5,8,0.1,6,"2021-10-27"
5,9,0.0833333333333333,6,"2021-10-27"
5,10,0.0333333333333333,6,"2021-10-27"
6,7,0.283333333333333,6,"2021-10-27"
6,8,0.333333333333333,6,"2021-10-27"
6,9,0.216666666666667,6,"2021-10-27"
6,10,0.0833333333333333,6,"2021-10-27"
7,8,0.383333333333333,6,"2021-10-27"
7,9,0.4,6,"2021-10-27"
7,10,0.333333333333333,6,"2021-10-27"
8,9,0.383333333333333,6,"2021-10-27"
8,10,0.333333333333333,6,"2021-10-27"
9,10,0.916666666666667,6,"2021-10-27"
1,2,0.0166666666666667,7,"2021-10-27"
1,3,0.0666666666666667,7,"2021-10-27"
1,4,0.0166666666666667,7,"2021-10-27"
1,5,0.05,7,"2021-10-27"
1,6,0.0833333333333333,7,"2021-10-27"
1,7,0.1,7,"2021-10-27"
1,8,0.05,7,"2021-10-27"
1,9,0.116666666666667,7,"2021-10-27"
1,10,0.0333333333333333,7,"2021-10-27"
2,3,0.116666666666667,7,"2021-10-27"
2,4,0.05,7,"2021-10-27"
2,5,0.05,7,"2021-10-27"
2,6,0.15,7,"2021-10-27"
2,7,0.2,7,"2021-10-27"
2,8,0.1,7,"2021-10-27"
2,9,0.0333333333333333,7,"2021-10-27"
2,10,0.1,7,"2021-10-27"
3,4,0.133333333333333,7,"2021-10-27"
3,5,0.133333333333333,7,"2021-10-27"
3,6,0.166666666666667,7,"2021-10-27"
3,7,0.2,7,"2021-10-27"
3,8,0.166666666666667,7,"2021-10-27"
3,9,0.216666666666667,7,"2021-10-27"
3,10,0.0666666666666667,7,"2021-10-27"
